15915189,262778,16.000000
15915189,2348213,16.000000
15915189,2348243,16.000000
15915189,2348279,18.000000
15915189,2564480,16.000000
15915207,262756,48.000000
15915207,598691,64.000000
15915207,262776,64.000000
15915207,2172482,32.000000
15915207,2172489,32.000000
15915207,262778,32.000000
15915207,2348213,64.000000
15915207,2348243,32.000000
15915207,2348279,36.000000
15915207,2564480,32.000000
15915227,389510,20.000000
15915227,389530,20.000000
15915227,262750,24.000000
15915227,262751,24.000000
15915227,262755,24.000000
15915227,598681,20.000000
15915227,598691,16.000000
15915227,262776,16.000000
15915227,2172471,16.000000
15915227,2004043,20.000000
15915227,1529928,16.000000
15915227,2095428,20.000000
15915227,1529866,20.000000
15915227,2564422,14.000000
15915227,2564424,14.000000
15915227,2564426,14.000000
15915227,2787185,18.000000
15915227,2695714,16.000000
15915227,2695719,16.000000
15915227,2697705,24.000000
15915227,2695610,20.000000
15915227,2695615,20.000000
15915227,2695656,20.000000
15915227,2695661,16.000000
15915227,2695671,16.000000
15915227,2695676,16.000000
15915227,2695575,20.000000
15915227,2695590,20.000000
15915227,2696569,18.000000
15915227,2696580,15.000000
15915227,2697717,16.000000
15915227,2697720,18.000000
15915227,2695605,16.000000
15915227,2697738,12.000000
15915227,2696548,16.000000
15915227,2696553,16.000000
15915227,2699789,15.000000
15915227,2768562,16.000000
15915227,2768589,16.000000
15915227,2768571,16.000000
15915227,2768574,18.000000
15915227,2793775,16.000000
15915227,2793778,16.000000
15915227,2793781,18.000000
15915227,2793787,24.000000
15915354,2172482,48.000000
15915354,2172489,16.000000
15915354,262778,16.000000
15915354,2348213,16.000000
15915354,2348243,32.000000
15915354,2348279,18.000000
15915368,262756,12.000000
15915368,598691,16.000000
15915368,262776,16.000000
15915368,2172482,8.000000
15915368,2172489,8.000000
15915368,262778,8.000000
15915368,2348213,16.000000
15915368,2348243,8.000000
15915368,2348279,9.000000
15915368,2564480,8.000000
15915386,598701,304.000000
15949411,1526215,24.000000
15949411,1240232,30.000000
15949411,2030425,18.000000
15949411,262736,48.000000
15949411,1239991,48.000000
15949411,1027354,60.000000
15949411,262723,48.000000
15949411,2480273,18.000000
15949411,2480279,24.000000
15949411,2480781,27.000000
15949411,2480696,15.000000
15949411,2480698,15.000000
15949411,2480710,20.000000
15949411,2480495,12.000000
15949411,2653213,18.000000
15949411,2733458,15.000000
15949411,2701903,15.000000
15949411,2701892,15.000000
15949437,596337,360.000000
15949437,596338,360.000000
15949437,262734,192.000000
15949437,1526335,150.000000
15949437,262725,264.000000
15949437,262723,480.000000
15949437,1027497,180.000000
15949454,2480702,24.000000
15949454,2480708,24.000000
15949454,2480710,20.000000
15949454,2480714,28.000000
15949454,2480716,24.000000
15949454,2480730,18.000000
15949454,2653211,12.000000
15949454,2653217,20.000000
15949454,2653219,15.000000
15949454,2701907,15.000000
15949454,2701892,15.000000
15949473,2030321,24.000000
15949473,2030421,24.000000
15949473,2480636,15.000000
15949473,2480652,15.000000
15949473,2480640,15.000000
15949473,2480656,15.000000
15949473,2030360,20.000000
15949473,2030316,20.000000
15949473,2030357,18.000000
15949473,2030425,18.000000
15949473,2030365,15.000000
15949473,2030423,24.000000
15949473,2030362,28.000000
15949473,2030277,24.000000
15949473,2030420,28.000000
15949473,2112375,36.000000
15949473,596337,36.000000
15949473,596338,36.000000
15949473,1240021,36.000000
15949473,262725,44.000000
15949473,2480287,24.000000
15949473,2480273,18.000000
15949473,2480277,24.000000
15949473,2480293,12.000000
15949473,2480279,24.000000
15949473,2480285,20.000000
15949473,2480781,27.000000
15949473,2480696,15.000000
15949473,2480708,24.000000
15949473,2480714,28.000000
15949473,2733483,15.000000
15949473,2733458,15.000000
15949473,2733464,15.000000
15949473,2733486,15.000000
15949518,2030379,60.000000
15949518,2480289,72.000000
15949518,2480710,40.000000
15949518,2480491,54.000000
15949518,2653213,72.000000
15949518,2653217,80.000000
15949518,2653219,75.000000
15949518,2701907,60.000000
15949518,2701892,60.000000
15949537,260993,48.000000
15949537,1240142,24.000000
15949537,1526091,24.000000
15949537,1526215,24.000000
15949537,1240232,30.000000
15949537,261046,60.000000
15949537,261048,48.000000
15949537,269541,40.000000
15949537,261054,60.000000
15949537,2112375,36.000000
15949537,262736,48.000000
15949537,596337,36.000000
15949537,596338,36.000000
15949537,1240021,36.000000
15949537,596339,48.000000
15949537,1239991,48.000000
15949537,1526335,30.000000
15949537,262723,48.000000
15949537,262721,60.000000
15949537,262733,48.000000
15949537,2480781,27.000000
15949537,2480784,36.000000
15949537,2480692,15.000000
15949537,2480694,15.000000
15949537,2480696,15.000000
15949537,2480698,15.000000
15949537,2480710,20.000000
15949537,2480714,28.000000
15949537,2480716,24.000000
15949537,2653211,12.000000
15949635,262751,72.000000
15949635,262755,72.000000
15949635,262756,48.000000
15949635,598701,48.000000
15949635,262779,36.000000
15949650,2787185,90.000000
15949650,2787192,90.000000
15949650,2695540,64.000000
15949650,2696569,108.000000
15949650,2697714,150.000000
15949650,2697717,160.000000
15949650,2697720,180.000000
15949650,2697723,240.000000
15949650,2697738,60.000000
15949650,2699789,150.000000
15949650,2768602,72.000000
15949650,2793769,48.000000
15949650,2793778,80.000000
15949694,598681,20.000000
15949694,598691,16.000000
15949694,262780,4.000000
15949694,2172471,16.000000
15949694,2172482,8.000000
15949694,2004043,20.000000
15949694,2348213,16.000000
15949694,2348219,8.000000
15949694,2348225,5.000000
15949694,2348231,8.000000
15949694,2348237,3.000000
15949694,2348243,8.000000
15949694,2348255,8.000000
15949715,262756,12.000000
15949715,2172482,8.000000
15949715,2172489,8.000000
15949715,262778,16.000000
15949715,2348213,16.000000
15949715,2348243,16.000000
15949715,2348279,9.000000
15949715,2564480,8.000000
15949729,262756,24.000000
15949729,598691,32.000000
15949729,262776,32.000000
15949729,2172482,16.000000
15949729,2172489,16.000000
15949729,262778,32.000000
15949729,2348213,16.000000
15949729,2348243,16.000000
15949745,262756,60.000000
15949745,598691,96.000000
15949745,2172489,40.000000
15949745,2348279,36.000000
15949756,262750,48.000000
15949756,262751,48.000000
15949756,262755,48.000000
15949756,598681,60.000000
15949756,598701,24.000000
15949756,262782,36.000000
15949756,1240790,27.000000
15949756,1536510,24.000000
15949756,2348237,12.000000
15949756,2564460,45.000000
15949756,2564462,27.000000
15949775,1240760,6.000000
15949775,598701,8.000000
15949775,262780,4.000000
15949775,2004045,8.000000
15949775,2348225,5.000000
15949775,2348231,8.000000
15949775,2348237,3.000000
15949775,2348255,8.000000
15949775,2564456,4.000000
15949775,2564416,4.000000
15949775,2699789,15.000000
15949775,2348213,16.000000
15949796,262780,4.000000
15949796,2228837,4.000000
15949796,2348213,16.000000
15949796,2348240,3.000000
15949796,2348243,8.000000
15949796,2480793,8.000000
15949796,2564452,4.000000
15949796,2697708,4.000000
15949796,2697714,15.000000
15949796,2697717,16.000000
15949796,2697720,18.000000
15949796,2564484,3.000000
15949817,262756,12.000000
15949817,598691,16.000000
15949817,262776,16.000000
15949817,2172482,8.000000
15949817,2172489,8.000000
15949817,262778,8.000000
15949817,2348213,16.000000
15949817,2348243,8.000000
15949817,2348279,9.000000
15949817,2564480,8.000000
15949837,2480793,8.000000
15949837,2697732,8.000000
15949837,2697735,24.000000
15949837,2697738,12.000000
15949837,2564484,3.000000
15949878,2564458,522.000000
15949878,2564480,360.000000
15949878,1240790,783.000000
15949878,2004047,876.000000
15949878,2004045,400.000000
15949878,2564482,696.000000
15949878,262780,500.000000
15951957,262756,60.000000
15951957,598691,160.000000
15951957,262782,60.000000
15951957,2348231,160.000000
15951957,2348237,60.000000
15951957,2697714,600.000000
15951957,2697738,180.000000
15951976,2348231,120.000000
15951976,2697717,448.000000
15951990,261059,270.000000
15951990,596337,612.000000
15951990,262723,288.000000
15951990,1027365,180.000000
15952004,262723,960.000000
15952004,1027365,360.000000
15952016,598691,464.000000
15952016,2172471,144.000000
15952016,262782,84.000000
15952016,2348237,63.000000
15952140,2030372,210.000000
15952140,2030375,180.000000
15952140,2030321,120.000000
15952140,2030362,112.000000
15952140,2480696,195.000000
15952140,2480708,120.000000
15952140,2480710,200.000000
15952140,2480714,196.000000
15952140,2480730,126.000000
15952156,1529928,16.000000
15952156,2348243,8.000000
15952156,2564448,8.000000
15952156,2564452,4.000000
15952156,2564456,4.000000
15952156,2564458,9.000000
15952156,2564460,9.000000
15952156,2564416,4.000000
15952156,2695545,7.000000
15952156,2697701,4.000000
15952156,2697711,4.000000
15952156,2696580,15.000000
15952156,2696558,7.000000
15952192,2697714,60.000000
15952192,2697717,80.000000
15952192,2697720,36.000000
15952192,2697735,40.000000
15952203,262756,48.000000
15952203,2348243,24.000000
15952243,1240760,6.000000
15952243,2226593,8.000000
15952243,2348240,6.000000
15952243,2564458,9.000000
15952243,2564462,9.000000
15952243,2695645,7.000000
15952243,2695661,16.000000
15952243,2695666,16.000000
15952243,2695671,16.000000
15952243,2695676,16.000000
15952243,2696569,18.000000
15952243,2696585,12.000000
15952243,2697717,16.000000
15952243,2697720,18.000000
15952243,2697723,24.000000
15952243,2695605,16.000000
15952243,2697738,12.000000
15952243,2699789,15.000000
15954462,262756,12.000000
15954462,598691,16.000000
15954462,262776,16.000000
15954462,2172482,8.000000
15954462,2172489,8.000000
15954462,262778,8.000000
15954462,2348213,16.000000
15954462,2348243,8.000000
15954462,2348279,9.000000
15954462,2564480,8.000000
15954482,2697714,45.000000
15954482,2697717,32.000000
15954482,2697720,36.000000
15954482,2697732,16.000000
15954482,2699789,30.000000
15954482,2793769,8.000000
15954496,389539,12.000000
15954496,598701,8.000000
15954496,262780,4.000000
15954496,2178943,4.000000
15954496,2172482,8.000000
15954496,2004045,8.000000
15954496,2178916,12.000000
15954496,381658,12.000000
15954496,262782,12.000000
15954496,1240790,9.000000
15954496,1240820,12.000000
15954496,1536510,8.000000
15954496,2178906,8.000000
15954496,2348219,8.000000
15954496,2348255,8.000000
15954496,2480793,8.000000
15954496,2564448,16.000000
15954496,2564450,8.000000
15954496,2564458,9.000000
15954496,2564462,9.000000
15954496,2564482,8.000000
15954496,2564484,3.000000
15954496,2695740,7.000000
15954496,2695745,5.000000
15954496,2695545,7.000000
15954496,2697701,8.000000
15954496,2696558,7.000000
15954559,2564456,4.000000
15954559,2697708,4.000000
15954559,2697717,16.000000
15954559,2697738,12.000000
15954559,2768562,16.000000
15954559,2768589,16.000000
15954559,2768574,18.000000
15954576,1240760,30.000000
15954576,2697714,120.000000
15954576,2697717,96.000000
15954576,2697720,108.000000
15954576,2697723,120.000000
15954576,2697726,96.000000
15954576,2697729,60.000000
15954576,2697735,48.000000
15954626,262780,4.000000
15954626,2178943,4.000000
15954626,262782,12.000000
15954626,2004047,12.000000
15954626,2348231,8.000000
15954626,2348243,16.000000
15954626,2564450,16.000000
15954626,2695651,7.000000
15954734,2348213,128.000000
15954833,1240760,6.000000
15954833,2787185,18.000000
15954833,2787192,15.000000
15954833,2697705,24.000000
15954833,2696575,18.000000
15954833,2696580,15.000000
15954833,2697735,8.000000
15954833,2697738,12.000000
15954833,2768592,8.000000
15954833,2768605,8.000000
15954833,2793778,16.000000
15954833,2793842,12.000000
15954856,262756,36.000000
15954856,598691,48.000000
15954856,2172482,24.000000
15954856,2172489,24.000000
15954856,262778,24.000000
15954856,2348213,48.000000
15954856,2348243,24.000000
15954856,2348279,27.000000
15954856,2564480,24.000000
15954873,1240760,12.000000
15954873,598681,40.000000
15954873,598701,16.000000
15954873,381658,24.000000
15954873,262782,24.000000
15954873,1240820,24.000000
15954873,2004047,24.000000
15954873,2348231,16.000000
15954873,2348237,6.000000
15954873,2564448,16.000000
15954873,2564462,18.000000
15954873,2564416,8.000000
15954873,2564418,8.000000
15954873,2695550,14.000000
15954873,2697701,8.000000
15954873,2696580,30.000000
15954873,2697723,48.000000
15954873,2768592,16.000000
15954873,2793842,24.000000
15954905,262756,36.000000
15954905,262776,48.000000
15954905,2172482,32.000000
15954905,2172489,32.000000
15954905,262778,32.000000
15954905,2348213,48.000000
15954905,2348243,24.000000
15954905,2348279,36.000000
15954905,2564480,16.000000
15954943,1240760,12.000000
15954943,2228837,8.000000
15954943,2348279,18.000000
15954943,2564450,8.000000
15954943,2787192,15.000000
15954943,2695651,7.000000
15954943,2695666,16.000000
15954943,2695671,16.000000
15954943,2695676,16.000000
15954943,2696580,30.000000
15954943,2696585,12.000000
15954943,2697729,24.000000
15954943,2699789,30.000000
15954943,2793778,16.000000
15954943,2793787,24.000000
15954943,2564484,6.000000
15954985,598681,240.000000
15954985,598691,128.000000
15954985,2172471,96.000000
15954985,2004047,120.000000
15955014,1241101,30.000000
15955014,1241131,36.000000
15955014,262756,96.000000
15955014,2004043,80.000000
15955014,2564422,42.000000
15955014,2564424,42.000000
15955014,2564426,42.000000
15955014,2564480,32.000000
15955014,2697701,20.000000
15955014,2695625,40.000000
15955014,2695656,40.000000
15955014,2695661,48.000000
15955014,2695666,48.000000
15955014,2695671,48.000000
15955014,2695575,40.000000
15955014,2695590,40.000000
15955014,2695605,48.000000
15955039,2030375,30.000000
15955039,261054,60.000000
15955039,261055,48.000000
15955039,261056,36.000000
15955039,261059,45.000000
15955039,2030424,15.000000
15955039,2480636,15.000000
15955039,2480640,15.000000
15955039,262736,96.000000
15955039,596337,36.000000
15955039,596338,36.000000
15955039,262734,48.000000
15955039,1240021,36.000000
15955039,596339,96.000000
15955039,1239991,48.000000
15955039,1526335,30.000000
15955039,262725,44.000000
15955039,262733,48.000000
15955039,2480784,36.000000
15955039,2480710,20.000000
15955039,2480716,24.000000
15955039,2701899,15.000000
15955071,2030371,30.000000
15955071,2030372,30.000000
15955071,2030373,30.000000
15955071,2030375,30.000000
15955071,2030321,24.000000
15955071,2030421,24.000000
15955071,2030363,24.000000
15955071,2030360,20.000000
15955071,2030316,20.000000
15955071,2480724,18.000000
15955071,2030365,45.000000
15955071,2030298,24.000000
15955071,2030423,24.000000
15955071,2030362,28.000000
15955071,2030277,24.000000
15955071,2030420,28.000000
15955071,1027530,48.000000
15955071,2480271,48.000000
15955071,2480273,18.000000
15955071,2480289,18.000000
15955071,2480702,72.000000
15955071,2480704,60.000000
15955071,2480708,48.000000
15955071,2480710,20.000000
15955071,2480714,56.000000
15955071,2480716,48.000000
15955107,2030424,15.000000
15955107,2480652,15.000000
15955107,2480656,15.000000
15955107,2030425,18.000000
15955107,2030362,28.000000
15955107,596337,36.000000
15955107,596338,36.000000
15955107,2480293,12.000000
15955107,2480279,24.000000
15955107,2480281,18.000000
15955107,2480781,27.000000
15955107,2480692,15.000000
15955107,2480694,18.000000
15955107,2480696,15.000000
15955107,2480698,15.000000
15955107,2480710,20.000000
15955107,2480491,18.000000
15955107,2480495,12.000000
15955107,2653211,24.000000
15955107,2653213,18.000000
15955107,2653221,12.000000
15955107,2733453,14.000000
15955107,2733480,15.000000
15955107,2701903,15.000000
15955107,2701899,15.000000
15955139,2030424,15.000000
15955139,2480656,15.000000
15955139,2030425,18.000000
15955139,2480287,12.000000
15955139,2480285,20.000000
15955139,2480281,18.000000
15955139,2480692,15.000000
15955139,2480694,15.000000
15955139,2480708,24.000000
15955139,2480710,20.000000
15955139,2480716,24.000000
15955139,2480730,18.000000
15955139,2653211,24.000000
15955139,2653221,12.000000
15955139,2733453,14.000000
15955139,2701903,15.000000
15955139,2701899,15.000000
15955163,261058,36.000000
15955163,2030424,15.000000
15955163,2480652,15.000000
15955163,2030425,18.000000
15955163,596337,36.000000
15955163,596338,36.000000
15955163,1526335,30.000000
15955163,2480287,12.000000
15955163,2480293,12.000000
15955163,2480279,24.000000
15955163,2480281,18.000000
15955163,2480781,27.000000
15955163,2480692,15.000000
15955163,2480694,18.000000
15955163,2480696,15.000000
15955163,2480698,15.000000
15955163,2480714,28.000000
15955163,2480716,24.000000
15955163,2653221,12.000000
15955163,2733480,15.000000
15955163,2701903,15.000000
15955163,2701899,15.000000
15955192,2112375,144.000000
15955192,2480781,135.000000
15955202,2030371,30.000000
15955202,2030374,24.000000
15955202,2030234,15.000000
15955202,2480656,15.000000
15955202,2030425,18.000000
15955202,2030298,24.000000
15955202,2112375,36.000000
15955202,596337,36.000000
15955202,596338,36.000000
15955202,1027365,60.000000
15955202,2480273,18.000000
15955202,2480277,12.000000
15955202,2480279,24.000000
15955202,2480781,27.000000
15955202,2480784,36.000000
15955202,2480730,18.000000
15955202,2653213,18.000000
15955202,2733458,15.000000
15955229,2030371,30.000000
15955229,2030370,30.000000
15955229,2030372,30.000000
15955229,2030373,15.000000
15955229,2030374,24.000000
15955229,2030375,30.000000
15955229,2030321,24.000000
15955229,2030363,24.000000
15955229,2030360,20.000000
15955229,2030316,20.000000
15955229,2480724,18.000000
15955229,2030365,15.000000
15955229,2030298,24.000000
15955229,2030362,28.000000
15955229,2030277,24.000000
15955229,2480271,12.000000
15955229,2480273,18.000000
15955229,2480708,24.000000
15955229,2480714,28.000000
15955229,2480716,24.000000
15955229,2480730,18.000000
15955229,2480732,10.000000
15955229,2653211,12.000000
15955289,260993,96.000000
15955289,1526091,48.000000
15955289,1526215,48.000000
15955289,2030425,36.000000
15955289,2030277,72.000000
15955289,1027376,120.000000
15955289,262725,88.000000
15955289,1027365,120.000000
15955289,2480279,48.000000
15955289,2480281,36.000000
15955289,2480692,30.000000
15955289,2733489,30.000000
15955289,2733480,30.000000
15955289,2733486,60.000000
15955289,2701899,30.000000
15955313,2030371,210.000000
15955313,2030370,180.000000
15955313,2030372,150.000000
15955313,2030321,264.000000
15955313,2030360,120.000000
15955313,2030298,48.000000
15955313,2030362,224.000000
15955313,2480271,204.000000
15955313,2480273,234.000000
15955313,2480281,180.000000
15955313,2733453,308.000000
15955339,2030374,72.000000
15955339,2030234,45.000000
15955339,2480724,54.000000
15955339,1027530,72.000000
15955339,2480277,36.000000
15955339,2480281,54.000000
15955339,2480694,54.000000
15955339,2480491,72.000000
15955339,2733453,56.000000
15955339,2733458,45.000000
15955339,2733480,45.000000
15955339,2733461,45.000000
15955339,2733464,45.000000
15955932,2480716,48.000000
15955932,1027497,144.000000
15955932,261058,144.000000
15955932,2653215,40.000000
15955932,2653213,36.000000
15955932,1239991,48.000000
15955932,262735,60.000000
15955932,2480696,30.000000
15955932,2480495,24.000000
15955932,2480781,81.000000
15955932,2480279,24.000000
15955932,2480698,30.000000
15955932,1240021,144.000000
15955961,1027497,144.000000
15955961,2480730,54.000000
15955961,261058,144.000000
15955961,2653223,24.000000
15955961,2653215,60.000000
15955961,261059,180.000000
15955961,2653213,90.000000
15955961,261055,144.000000
15955961,1239991,48.000000
15955961,1240021,144.000000
15955961,262736,48.000000
15956021,2030373,15.000000
15956021,2030321,48.000000
15956021,2480724,36.000000
15956021,2030362,56.000000
15956021,2030277,48.000000
15956021,596337,144.000000
15956021,596338,144.000000
15956021,262734,96.000000
15956021,1027530,24.000000
15956021,1027354,120.000000
15956021,262725,88.000000
15956021,262721,120.000000
15956021,1027365,120.000000
15956021,2480277,24.000000
15956085,2480716,120.000000
15956085,596338,504.000000
15956085,261056,468.000000
15956085,2653215,140.000000
15956085,261055,720.000000
15956085,262723,480.000000
15956085,1027376,480.000000
15956085,262735,120.000000
15956085,2480784,288.000000
15956085,2480279,96.000000
15956085,1027365,420.000000
15956085,2480692,30.000000
15956085,596337,360.000000
15956085,2653223,60.000000
15956128,2480716,72.000000
15956128,596338,108.000000
15956128,1027497,144.000000
15956128,2480730,36.000000
15956128,261058,144.000000
15956128,261059,90.000000
15956128,2653213,72.000000
15956128,261055,144.000000
15956128,1027354,180.000000
15956128,262723,144.000000
15956128,1027376,120.000000
15956128,1239991,96.000000
15956128,1240051,72.000000
15956128,2112375,144.000000
15956128,2480495,24.000000
15956128,262734,96.000000
15956128,2480784,108.000000
15956128,2480781,81.000000
15956128,1526335,90.000000
15956128,2480692,15.000000
15956128,1240021,144.000000
15956128,2480714,84.000000
15956128,596337,108.000000
15956165,596338,108.000000
15956165,1027497,108.000000
15956165,261058,108.000000
15956165,2653215,40.000000
15956165,262723,48.000000
15956165,1027376,60.000000
15956165,2480495,24.000000
15956165,262734,48.000000
15956165,2480784,72.000000
15956165,2480781,27.000000
15956165,1526335,30.000000
15956165,2480698,30.000000
15956165,2480692,15.000000
15956165,596337,72.000000
15956194,2653215,60.000000
15956194,262735,60.000000
